Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,DFC_126_2_Proteins,DFC_127N_2_Proteins,DKO_127C_2_Proteins,DKO_128N_2_Proteins,DKO_128C_2_Proteins,S3FL_129N_2_Proteins,S3FL_129C_2_Proteins,S3KO_130N_2_Proteins,S3KO_130C_2_Proteins,S3KO_131_2_Proteins,DFC_126_2_Proteins_norm,DFC_127N_2_Proteins_norm,DKO_127C_2_Proteins_norm,DKO_128N_2_Proteins_norm,DKO_128C_2_Proteins_norm,S3FL_129N_2_Proteins_norm,S3FL_129C_2_Proteins_norm,S3KO_130N_2_Proteins_norm,S3KO_130C_2_Proteins_norm,S3KO_131_2_Proteins_norm,DFC_126_2_Proteins_norm_log2,DFC_127N_2_Proteins_norm_log2,DKO_127C_2_Proteins_norm_log2,DKO_128N_2_Proteins_norm_log2,DKO_128C_2_Proteins_norm_log2,S3FL_129N_2_Proteins_norm_log2,S3FL_129C_2_Proteins_norm_log2,S3KO_130N_2_Proteins_norm_log2,S3KO_130C_2_Proteins_norm_log2,S3KO_131_2_Proteins_norm_log2,A,DKOvsDFC_Log2FC,S3KOvsS3FL_Log2FC,DKOvsS3KO_Log2FC,DFCvsS3FL_Log2FC,DKOvsDFC_t,S3KOvsS3FL_t,DKOvsS3KO_t,DFCvsS3FL_t,DKOvsDFC_p_value,S3KOvsS3FL_p_value,DKOvsS3KO_p_value,DFCvsS3FL_p_value,F,F.p.value,DKOvsDFC_significant,S3KOvsS3FL_significant,DKOvsS3KO_significant,DFCvsS3FL_significant
SAFB-like transcription modulator,Sltm,Q8CH25,SAFB-like transcription modulator OS=Mus musculus GN=Sltm PE=1 SV=1,66660,Sltm,ENSMUSG00000032212.10,False,False,False,2,2,6,0,2,9,,0,,19.7,21.9,21.6,19.6,22.2,18.8,23.3,17.7,22.2,20.2,21.223071117219636,20.21456088467466,19.622763132820143,18.332046692060946,22.80971279533421,19.770090711040098,22.526692682515726,18.46685532483814,22.60959230788854,21.966753825476534,0.03666118444935318,-0.033577389635564,-0.07644404877970334,-0.17460438891906094,0.14067602699275739,-0.0656527637244082,0.12266326161592644,-0.16403404005760436,0.12796272358640692,0.08634943447190668,4.37090034920684,-0.0383327009755625,-0.0117458762788543,-0.0535501762355723,-0.0269633515388641,-0.32325454438553697,-0.0990514048918829,-0.5048834428007,-0.20756707654020398,0.7540857623559352,0.9233271240460921,0.6260971183205649,0.840312253872478,0.12905417982509498,0.9403609625197901,0,0,0,0
Heat shock factor-binding protein 1,Hsbp1,Q9CQZ1,Heat shock factor-binding protein 1 OS=Mus musculus GN=Hsbp1 PE=1 SV=1,68196,Hsbp1,ENSMUSG00000031839.7,False,False,False,39,2,6,2,2,8,,0,,36.1,40.7,42.8,43.1,35.9,38.1,40.9,32.5,41.7,46.0,38.891008493991315,37.567699908961586,38.88214176318065,40.31179655244014,36.88597699786028,40.065981706948286,39.542563549995414,33.90806768684969,42.46936933508794,50.023300790689134,-0.028438093720202673,-0.07838195057084096,-0.028767050142375794,0.02332734045447893,-0.10480229113464734,0.01450308649092591,-0.004468335696955705,-0.22624616782513574,0.09854794508061371,0.3347255170641361,5.30980283480719,0.0166626885380081,0.0639917227095559,-0.105756431714054,-0.0584273975425065,0.12263790823470698,0.470981078445666,-0.8702448331315759,-0.392559577359611,0.905161364591955,0.6491621936674301,0.407382082655012,0.704025874170338,0.3625402806808929,0.7817744763746379,0,0,0,0
Alpha-1-acid glycoprotein 1,Orm1,Q60590,Alpha-1-acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1,18405,Orm1,ENSMUSG00000039196.2,False,False,False,12,3,6,2,3,4,,0,,32.5,36.4,35.7,33.4,36.8,31.4,37.4,28.6,24.3,35.1,35.012680777138996,33.59863087681085,32.43206684452218,31.239304056879366,37.81069508415761,33.02025788971591,36.158725593394344,29.83909956442773,24.748337526202324,38.16995342941715,0.08682493861484009,0.027349856668005046,-0.023631621208025422,-0.07769027485417013,0.1977417824057106,0.0022987991956275877,0.13329124255532943,-0.1438485876561657,-0.41372097345187164,0.21138483773071837,5.04298068350079,-0.0249474355269141,-0.18318992866791603,0.147534869906945,-0.0107076232340573,-0.154181715185526,-1.13216195613623,1.01942821213524,-0.0604100815620382,0.8809601977516089,0.28760600506268896,0.33532829763270394,0.9531848160162979,0.623407759342116,0.6179959284758011,0,0,0,0
Vacuolar-sorting protein SNF8,Snf8,Q9CZ28,Vacuolar-sorting protein SNF8 OS=Mus musculus GN=Snf8 PE=1 SV=1,27681,Snf8,ENSMUSG00000006058.10,False,False,False,11,3,8,1,3,11,,0,,33.4,47.4,36.6,48.3,39.6,33.1,39.0,35.4,41.5,44.3,35.982262706352074,43.752063284638304,33.249681975056355,45.17540077686447,40.68759579708265,34.80797885826741,37.7056229449834,36.93371064967628,42.26567931429615,48.17461358755497,-0.13841405021274333,0.14365109198174864,-0.2523594203389017,0.1898374381217316,0.038889073042488675,-0.18628191627460033,-0.07092027696851577,-0.10076174773737723,0.09378667579081501,0.2825731325953571,5.30762805688661,-0.0104961572760613,0.220467116837824,-0.0997436566078251,0.13121961750606,-0.0685241962435282,1.4393202752301801,-0.7280377729422759,0.7820270313324059,0.946907036353163,0.18482051562125304,0.485595483516569,0.454817262343179,0.693715407215973,0.5792594462779649,0,0,0,0
"ATP synthase subunit s, mitochondrial",Atp5s,Q9CRA7,"ATP synthase subunit s, mitochondrial OS=Mus musculus GN=Atp5s PE=1 SV=1",68055,Atp5s,ENSMUSG00000054894.5,True,True,False,11,2,6,1,2,12,,0,,25.2,27.2,29.9,24.4,24.9,19.8,25.7,26.4,22.8,20.4,27.148294017966236,25.10666922662789,27.16299155885751,22.821527514606483,25.58386705422621,20.821691280776275,24.84703870989932,27.543784213317902,23.22066237026391,22.184246437609964,0.14545785187845617,0.032666955399164976,0.14623868664049589,-0.10500833208581994,0.05983065609629534,-0.23731643193687368,0.017670229541087323,0.16632309260341405,-0.07999456521339443,-0.14586814292283012,4.6173317858212695,-0.0553754000884847,0.0899765626869566,0.0535335420612615,0.19888550483670303,-0.461596948843224,0.7500245007229659,0.498915548188693,1.51341683774193,0.655618783038418,0.472902989669722,0.6301271390174871,0.16538620369488,0.860314158442297,0.49688615316497997,0,0,0,0
Tubulointerstitial nephritis antigen-like,Tinagl1,Q99JR5,Tubulointerstitial nephritis antigen-like OS=Mus musculus GN=Tinagl1 PE=1 SV=1,94242,Tinagl1,ENSMUSG00000028776.14,False,False,False,5,2,6,0,2,4,,0,,69.1,78.5,84.2,84.0,68.9,68.4,82.6,86.5,94.4,86.1,74.4423458984709,72.45858581949594,76.49243776775259,78.56591439454691,70.79230682876249,71.9294789699544,79.85857577578537,90.24762630499995,96.14168981372426,93.63056952344205,-0.103491950217669,-0.14245882105665242,-0.06429834347567986,-0.025711930967050378,-0.17602288225196183,-0.15303231611505197,-0.0021681272178124544,0.1742735167845808,0.2655466909992379,0.22736416351805122,6.32154356480574,0.0342976667389339,0.299995012100389,-0.311072509332186,-0.0453751639707312,0.477685753329104,4.17822426350284,-4.843890888651639,-0.576906320739832,0.6445680780270171,0.00252830198677988,0.000989828128560607,0.578524979298116,11.544949628830002,0.00211344500324673,0,0,0,0
"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",Plod1,Q9R0E2,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Mus musculus GN=Plod1 PE=1 SV=1",18822,Plod1,ENSMUSG00000019055.15,False,False,False,2,3,6,0,3,4,,0,,11.8,13.3,16.4,13.8,13.5,9.3,14.8,15.0,13.7,15.6,12.71229640523816,12.276422820373197,14.898764600844922,12.907257364818422,13.870771294459994,9.779885298546432,14.308800502198832,15.649877393930629,13.952766424237522,16.96442374640762,-0.09692985816144306,-0.1472642862518092,0.13203818115864996,-0.07497204877236152,0.02889348517722068,-0.4752650768102762,0.07374821007433452,0.2029968278390175,0.03739666768056571,0.31935789806609804,3.7650826217231,0.15075027806113098,0.387342231229866,-0.15793059200739099,0.0786613611613447,0.9992927417374909,2.56761237998812,-1.1704581255434798,0.47599834778835604,0.34445594367164,0.0309470034212462,0.272674155874667,0.6457228107865239,2.6526509081480696,0.11392801543258699,0,0,0,0
Eukaryotic translation initiation factor 4E type 3,Eif4e3,Q9DBB5,Eukaryotic translation initiation factor 4E type 3 OS=Mus musculus GN=Eif4e3 PE=1 SV=1,66892,Eif4e3,ENSMUSG00000093661.1,False,False,False,13,3,5,1,3,6,,0,,9.2,5.4,6.3,8.8,2.6,7.6,8.2,7.2,9.8,7.5,9.911281943067038,4.984412272933478,5.723305913739209,8.230714841333487,2.671407804858962,7.9921643299949325,7.9278489268939465,7.511941149086701,9.980811018797645,8.155972955003664,0.5247039425089182,-0.4669443256143406,-0.2675190059843273,0.2566500070619564,-1.3667674997573283,0.21421851950046733,0.20256174303865793,0.12481803276063852,0.534789322810437,0.2434892636749204,2.78436772774791,-0.488091974673854,0.0926420751457706,-0.760244372641899,-0.17951032282227397,-1.1248035942763102,0.213492834367556,-1.95876912195575,-0.377636386575592,0.290548326208891,0.8358287410074979,0.0826880840315333,0.7146881658418159,1.46487645471863,0.289884406476928,0,0,0,0
RNA binding protein fox-1 homolog 2,Rbfox2,Q8BP71,RNA binding protein fox-1 homolog 2 OS=Mus musculus GN=Rbfox2 PE=1 SV=2,93686,Rbfox2,ENSMUSG00000033565.16,False,False,False,4,2,6,0,2,15,,0,,127.1,155.0,136.8,130.6,120.0,129.1,144.9,118.1,116.0,124.6,136.9265146699805,143.07109301938686,124.27749984119424,122.1512907134265,123.29574483964439,135.76163355294025,140.0908914032845,123.2167013482138,118.14021205923743,135.49789735912753,0.07521197277875213,0.1385423437056783,-0.0646247432764584,-0.08952075870702192,-0.07606685608065167,0.0628859626859608,0.1081732892993914,-0.07699204796262826,-0.13768975996794897,0.060080597524929225,7.02204605642602,-0.183614610930257,-0.137063362794556,-0.0252037158861622,0.0213475322495391,-2.67491464895058,-1.9967517569331399,-0.410508613549492,0.28389630996361603,0.0260096350107119,0.0778259618824061,0.6912921691231609,0.783085895241449,3.7204493135135097,0.0559940590475532,0,0,0,0
MOB-like protein phocein,Mob4,Q6PEB6,MOB-like protein phocein OS=Mus musculus GN=Mob4 PE=1 SV=1,19070,Mob4,ENSMUSG00000025979.13,False,False,False,16,2,8,0,2,1,,0,,26.8,46.5,36.7,37.2,28.6,26.2,32.0,36.6,29.0,32.7,28.871995225456157,42.921327905816064,33.340528100671264,34.793476374727916,29.385485853448582,27.551934927087796,30.937947031781256,38.18570084119073,29.535053014809357,35.56004208381598,-0.1843103805694044,0.38771352073850274,0.023295765879886687,0.0848356420536085,-0.15887743859911296,-0.25182754988474976,-0.0846037241711457,0.21905131212328666,-0.15155298876891887,0.11627584119804002,5.03590928522699,-0.11861691363975302,0.229473691878752,-0.0781733984060091,0.269917207112496,-0.6922910727890991,1.33929119762879,-0.5101009242929779,1.43807673427911,0.506689774655115,0.214187415461027,0.622584588905244,0.18516304149366897,0.845857409136902,0.503526798779176,0,0,0,0
FYVE and coiled-coil domain-containing protein 1,Fyco1,Q8VDC1,FYVE and coiled-coil domain-containing protein 1 OS=Mus musculus GN=Fyco1 PE=1 SV=1,17281,Fyco1,ENSMUSG00000025241.16,False,False,False,2,4,10,0,3,9,,0,,78.7,90.4,104.2,103.7,79.3,91.0,92.5,78.4,86.2,78.9,84.78455314341043,83.44275360614564,94.6616628907342,96.99149193707756,81.47793804819834,95.69565184599196,89.43000313874269,81.79669251227742,87.79039896126092,85.80083548663855,-0.053993137621811016,-0.07700781494382358,0.10498568321306223,0.14006361765668185,-0.11138511177564414,0.12065879156173853,0.022964344243046497,-0.1057520741476683,-0.003731411796875861,-0.03680288638870444,6.45972267732911,0.11005520598085199,-0.12057369201347198,0.0933168538091165,-0.13731204418520698,1.31877228597599,-1.44481346455193,1.2501850910665,-1.5020252395573601,0.22068035840530897,0.18331404600856,0.24359783191988602,0.16825164595082,1.2756619238468998,0.34172320918655397,0,0,0,0
NEDD8-conjugating enzyme UBE2F,Ube2f,Q9CY34,NEDD8-conjugating enzyme UBE2F OS=Mus musculus GN=Ube2f PE=1 SV=1,67921,Ube2f,ENSMUSG00000034343.14,False,False,False,17,2,4,2,2,1,,0,,7.5,10.8,10.5,6.9,6.1,10.7,9.3,6.2,9.0,5.5,8.079849410108999,9.968824545866957,9.538843189565346,6.453628682409211,6.267533696015256,11.252126096177076,8.991340856111428,6.468615989491326,9.16605093563049,5.981046833669353,0.008889211967480382,0.31198420940535376,0.24837512320157318,-0.3153286197774774,-0.3575413453158398,0.48668652747772345,0.16309708454829996,-0.31198212327510433,0.19086111004459783,-0.4250411782766066,3.0054391927282103,-0.30193499131699797,-0.506945869848716,0.0405557832051229,-0.164455095326595,-1.29907099031669,-2.18112736887098,0.195086509111043,-0.645916158201545,0.22707018550199803,0.0578770635580509,0.849775043253687,0.534886512349092,2.17038557970309,0.163137909850967,0,0,0,0
Ancient ubiquitous protein 1,Aup1,Q3U3K9,Ancient ubiquitous protein 1 OS=Mus musculus GN=Aup1 PE=1 SV=1,11993,Aup1,ENSMUSG00000068328.9,False,False,False,12,4,12,0,4,6,,0,,47.9,56.8,63.1,60.1,62.7,51.9,62.3,60.3,64.5,65.4,51.60330489922947,52.42863279678177,57.32390526300699,56.212041132288924,64.4220266787142,54.5780695693075,60.23231562749913,62.912507123601124,65.69003170535184,71.12008416763196,-0.2018891328332595,-0.17899767329447247,-0.05021569952304006,-0.07847339588550017,0.11820144988227366,-0.12103123060658216,0.021185126423231004,0.08399425819706607,0.1463218639845003,0.2609044336557771,5.89128069276925,0.18694752122177602,0.21366323737079396,-0.167236067121204,-0.14052035097218601,2.21686682067915,2.53366794398039,-2.21719987052446,-1.5211375777248501,0.0546320576977279,0.0326979673322711,0.0546026714325091,0.16346877656063802,6.17120835711325,0.0151836879536165,0,0,0,0
6.8 kDa mitochondrial proteolipid,Mp68,P56379,6.8 kDa mitochondrial proteolipid OS=Mus musculus GN=Mp68 PE=1 SV=1,70257,2010107E04Rik,ENSMUSG00000021290.5,True,False,False,14,1,26,0,1,12,,0,,510.3,659.9,708.4,631.9,573.7,613.0,752.3,579.8,612.3,489.3,549.7529538638163,609.113640538667,643.5539538560088,591.0214441180261,589.4564067875333,644.6311492482755,727.3317985002824,604.9199275333984,623.5969986540609,532.095675584439,-0.14864484645489817,-0.0007168846552190189,0.07863280797632477,-0.0442178203956054,-0.04804317453779561,0.08104560534368055,0.2551853541566427,-0.010684109911622386,0.0331856871577596,-0.19574261867926523,9.25128448703925,0.0701381365693692,-0.22586249356120003,0.05320428482535,-0.24279634530521899,0.7510394091469459,-2.41853636280867,0.636957006443008,-2.37334036207789,0.472322334592997,0.0394109992787563,0.5404399491828161,0.0424076666586683,2.47624391585347,0.129524813395365,0,0,0,0
Purine nucleoside phosphorylase,Pnp,P23492,Purine nucleoside phosphorylase OS=Mus musculus GN=Pnp PE=1 SV=2,18950,Pnp,,False,False,False,8,2,6,0,2,14,,0,,7.6,7.5,2.3,6.9,5.4,4.9,7.4,7.9,7.2,6.9,8.187580735577118,6.9227948235187196,2.0894608891428854,6.453628682409211,5.548308517783998,5.15284279170726,7.154400251099416,8.242268760803464,7.332840748504392,7.503495118603371,0.4255115236488898,0.18342888647147104,-1.5447949496738316,0.08218486895622767,-0.1358776919815523,-0.24255712607451008,0.23090512780292372,0.4351158032488285,0.26644650389094027,0.2996370537106081,2.60792570399451,-0.8372994626265641,0.33955911941925304,-0.866562377849845,0.31029620419597304,-2.0562354979253,0.8338874514547829,-2.3792872449435403,0.6956293216900361,0.07075739686957001,0.42649872437639796,0.0420007824908506,0.504696037818966,2.29732510683371,0.14804791981566698,0,0,0,0
H/ACA ribonucleoprotein complex subunit 4,Dkc1,Q9ESX5,H/ACA ribonucleoprotein complex subunit 4 OS=Mus musculus GN=Dkc1 PE=1 SV=4,245474,Dkc1,ENSMUSG00000031403.14,False,False,False,10,4,8,1,4,X,,0,,18.2,15.7,19.4,18.2,20.6,21.3,18.8,16.1,23.1,14.8,19.607101235197838,14.491717163899185,17.624148369292165,17.022614785485164,21.165769530805623,22.39909213538054,18.176043881171488,16.79753506948554,23.526197401451594,16.094453297873898,0.08458588833974012,-0.35156181719704316,-0.06923682560797673,-0.1193377096875059,0.19494257097393675,0.2766498879718595,-0.024752148212649594,-0.1385408288779173,0.34747778180042577,-0.2002267995028717,4.2087184660587695,0.135610642988138,-0.12304548540639099,-0.0007807059137272531,-0.25943683430825604,0.692393596334143,-0.628239084159961,-0.00445658037058701,-1.2092059647771,0.506628470878771,0.545876352742385,0.996544016628148,0.258208400275817,0.4880856090257589,0.6992586706642141,0,0,0,0
Cytohesin-1 (Fragment),Cyth1,A2A517,Cytohesin-1 (Fragment) OS=Mus musculus GN=Cyth1 PE=1 SV=1,19157,Cyth1,ENSMUSG00000017132.17,False,False,False,11,4,9,0,4,11,,0,,55.6,53.7,66.4,64.7,70.1,46.3,57.2,65.3,49.3,50.8,59.898616960274715,49.567210936394034,60.321827408298965,60.51446025389506,72.02526427715893,48.68910637878492,55.301580319309,68.12913292157799,50.2095901251759,55.24312348189148,0.05819056215738794,-0.21494604681042073,0.06834800484465653,0.07294779339914204,0.32417091909417817,-0.2407331077009056,-0.057011421819060715,0.24393971584673224,-0.19636918194488473,-0.058537237066818903,5.84626022476593,0.233533314772512,0.145216697038327,0.15881114016765,0.0704945224334654,1.59921677679765,0.9944319010803909,1.2158904955347,0.440679900939433,0.14516251064275398,0.34668719301349105,0.255777245130499,0.670119464043337,1.6786984014509498,0.241963166542393,0,0,0,0
Spectrin beta chain,Sptbn4,E9PX29,Spectrin beta chain OS=Mus musculus GN=Sptbn4 PE=1 SV=1,80297,Spnb4; Sptbn4,ENSMUSG00000011751.16,False,False,False,2,5,12,0,1,7,,0,,27.3,36.3,34.6,35.9,32.0,31.5,34.3,31.0,30.9,26.8,29.410651852796757,33.5063269458306,31.43275946275819,33.57757531862183,32.87886529057184,33.125417946689524,33.16161197469053,32.34307994745663,31.470108212331347,29.14401002587976,-0.12024035971277769,0.06785442313340528,-0.02431018893205472,0.07091893516317427,0.04058138990440607,0.05135953735962495,0.05293501750885099,0.01687794950802779,-0.022596980484932416,-0.13337972344772364,4.998507214832441,0.0552563470015297,-0.0985135289091126,0.0754296301867168,-0.0783402457239255,0.7300386885458771,-1.3015461815969098,1.1141936805871,-0.944839437415037,0.48443146052176,0.226258944875203,0.29483274143024796,0.37007149497084996,0.7658198425539091,0.542012898478592,0,0,0,0
"N-alpha-acetyltransferase 25, NatB auxiliary subunit",Naa25,Q8BWZ3,"N-alpha-acetyltransferase 25, NatB auxiliary subunit OS=Mus musculus GN=Naa25 PE=1 SV=1",231713,Naa25,ENSMUSG00000042719.17,False,False,False,6,3,6,0,3,5,,0,,4.9,5.3,5.1,6.6,5.2,5.6,6.7,6.9,7.7,6.4,5.27883494793788,4.892108341953228,4.633152406360312,6.173036131000114,5.342815609717924,5.888963190522582,6.477632659779201,7.198943601208089,7.842065800483864,6.9597635882697935,-0.18155925098529035,-0.29132245476701435,-0.36978466906515184,0.04420142623070866,-0.16417858130973206,-0.02376515343791752,0.11368784732594284,0.2660064065440917,0.38945493783772633,0.21725949162663571,2.5817788093003102,0.0731869114947612,0.24594559839214,-0.454160886717543,-0.281402199820164,0.6283993938703349,2.1117445974716498,-4.35980507820181,-2.2056632255639,0.545776097317523,0.064721959680881,0.0019451670511680399,0.0556296661920303,9.209015043721019,0.00448314445440262,0,0,0,0
"28S ribosomal protein S31, mitochondrial",Mrps31,Q61733,"28S ribosomal protein S31, mitochondrial OS=Mus musculus GN=Mrps31 PE=1 SV=1",57312,Mrps31,ENSMUSG00000031533.4,True,True,False,10,4,8,4,4,8,,0,,6.0,8.5,14.4,8.9,7.2,6.3,7.6,8.9,8.6,7.4,6.463879528087199,7.845834133321215,13.081842088546763,8.324245691803185,7.397744690378664,6.625083589337905,7.347762420048048,9.28559392039884,8.758670894046912,8.047226648936949,-0.3353664360620092,-0.05583990976254061,0.6817270538356355,0.029552801268623696,-0.14068123457854131,-0.2998280885656346,-0.15046176625827323,0.18722744416229098,0.10294521527489353,-0.019275079314443833,3.02776674587034,0.38580271308751396,0.31544412078620193,0.0999003468009918,0.0295417544996797,1.81615437266085,1.48494346945162,0.525786566085014,0.126950128540544,0.103641021879085,0.172630562941275,0.612085752124402,0.9018461808887249,1.9137304432705802,0.19967278905876604,0,0,0,0
Isoform 2 of Pericentriolar material 1 protein,Pcm1,Q9R0L6-2,Isoform 2 of Pericentriolar material 1 protein OS=Mus musculus GN=Pcm1,18536,LOC100044052; Pcm1,ENSMUSG00000031592.10,False,False,False,1,2,3,0,2,8,,0,,10.2,9.5,11.7,13.1,6.1,7.9,11.6,8.4,8.1,10.4,10.988595197748237,8.768873443123711,10.628996696944244,12.25254141153053,6.267533696015256,8.307644500915787,11.215005799020705,8.763931340601152,8.249445842067441,11.309615830938414,0.20990321607525297,-0.11564033179500921,0.16190167775101294,0.3669772776139615,-0.600133992683682,-0.19359235811416253,0.2393266211999987,-0.11645365825106113,-0.20373463076829434,0.25144617897198396,3.24803184009606,-0.0708831212463568,-0.0457811682253744,-0.0008376424237783731,0.024264310597204,-0.25559369011750893,-0.165079888115329,-0.00337692151076257,0.07987017366931799,0.804165014075695,0.87262786136475,0.9973812650176899,0.9381354257740071,0.0316245926508222,0.991896970707962,0,0,0,0
Neudesin,Nenf,Q9CQ45,Neudesin OS=Mus musculus GN=Nenf PE=1 SV=1,66208,Nenf,ENSMUSG00000037499.9,False,False,False,22,3,6,3,3,1,,0,,161.0,195.9,171.6,182.7,169.7,156.7,175.1,149.3,179.4,162.4,173.44743400367318,180.82340079030897,155.89195155518223,170.8808638081395,174.36073249406377,164.78580927765867,169.28857891452805,155.76844632758952,182.70994865023442,176.604001052346,0.02707397310683124,0.08715686814272505,-0.12687807833175135,0.005566320705094441,0.034650645297189975,-0.046832515817590625,-0.007939879492920632,-0.1280215048941855,0.10213066726743669,0.05309350401716273,7.41128071409496,-0.0860024580679326,0.036453753118729,-0.0379545929066278,0.0845016182800338,-1.0359912764469899,0.439124311946114,-0.5111690828717821,0.9292223293765749,0.327958565133326,0.6712037847533029,0.621866723175469,0.37767002571417496,0.43429101845074997,0.7338760867292979,0,0,0,0
Carboxypeptidase E,Cpe,Q00493,Carboxypeptidase E OS=Mus musculus GN=Cpe PE=1 SV=2,12876,Cpe,ENSMUSG00000037852.8,False,False,False,13,4,8,4,4,8,,0,,28.4,32.3,30.5,25.4,29.3,36.3,33.5,30.3,32.2,27.1,30.595696432946074,29.814169706620618,27.70806831254696,23.756836019303467,30.10471103167984,38.173100681423165,32.388163298896,31.61275233573987,32.794093347477975,29.470248944079906,0.007409745805412982,-0.029920833235058453,-0.13561285718516913,-0.3575762849543489,-0.01592972362734635,0.3266373839014589,0.08954766361453537,0.05458765464010362,0.10751699665867154,-0.04665974561826314,4.92784708789908,-0.15845074487413,-0.169610888531158,-0.208187923815792,-0.21934806747282,-1.44243159637456,-1.54402622026708,-2.11890498408993,-1.8228214535321199,0.18396593777303502,0.157899905807,0.0639806733620934,0.10255932648526199,4.0906338427827,0.0448065898607029,0,0,0,0
